round,sender,receiver,link,payload_type,messages,client_id,worker_id,bytes,actual_seconds,status,ack_sha256,receiver_host,receiver_port,send_start_time,send_end_time,server_receive_time,server_response_time,process_seconds,error,includes_processing,time_category,note
0,Launcher,CS,Launcher->CS,StartExperiment,1,,,55,1800.1011914014816,error,,127.0.0.1,9300,66054521.99681728,66056322.098008685,,,,TimeoutError('timed out'),1,experiment_total,StartExperiment waits for the full CS-driven distributed experiment to finish
0,CS,KGC,CS->KGC,SetupReq,1,,,1331,0.28708987683057785,http,524ba7eb6f70b4a8ed70a992785801f27c58f6c92a15758b210c402dce27419e,127.0.0.1,9200,66054522.01867608,66054522.30576596,1782916265.952237,1782916266.2265937,0.2743568420410156,,1,end_to_end_with_processing,
1,CS,KGC,CS->KGC,RoundInitReq,1,,,326,0.33176852762699127,http,ef9c8678b9b2237c838e68947a1244bd171b69f3629d15446e75caa0edd965a3,127.0.0.1,9200,66054524.38577747,66054524.717546,1782916268.3195806,1782916268.6487463,0.3291656970977783,,1,end_to_end_with_processing,
1,CS,C1,CS->C1,TrainUploadReq,1,1,,194,22.15414360165596,http,8f729b8ba742b8ed66f77b3cffb1efca4eea2dea5b670a47585b5c197cfda001,127.0.0.1,9401,66054524.719386265,66054546.87352987,1782916268.6571028,1782916290.8050919,22.14798903465271,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
1,CS,C2,CS->C2,TrainUploadReq,1,2,,194,22.169931702315807,http,f7087440c8b1dd0031b049c9532dd22efbd00f6ac6e293d20bf483289743623d,127.0.0.1,9402,66054524.72054615,66054546.89047785,1782916268.6577356,1782916290.821576,22.163840532302856,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
1,CS,C3,CS->C3,TrainUploadReq,1,3,,194,21.897361993789673,http,203297d3e9101a2f353de84152a98933d1042b0a6d60321e089cc1b248134c9e,127.0.0.1,9403,66054524.72211957,66054546.61948156,1782916268.6584554,1782916290.550908,21.892452716827393,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
1,CS,C4,CS->C4,TrainUploadReq,1,4,,194,22.047536715865135,http,5779c252a6790e4500b80468a89fe28ceba183706cde31ff7223d749fd094bc4,127.0.0.1,9404,66054524.72322596,66054546.770762675,1782916268.6580927,1782916290.7022216,22.044128894805908,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
1,CS,C5,CS->C5,TrainUploadReq,1,5,,194,22.066908448934555,http,44d98cf44669616a5fc793169fcc91de7c40291671b8f7029a657945c65259f5,127.0.0.1,9405,66054524.72414394,66054546.791052386,1782916268.6581237,1782916290.722325,22.06420135498047,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
1,CS,KGC,CS->KGC,VerifyUploadsReq,1,,,7,0.23937639594078064,http,b244c53fcd627a24c82563c4a800c51a4246ec9efbb0e6b6d22dab146d7ff3d5,127.0.0.1,9200,66054546.8921893,66054547.1315657,1782916290.825644,1782916290.9846199,0.15897583961486816,,1,end_to_end_with_processing,KGC verifies upload signatures and builds rootUp
1,CS,KGC,CS->KGC,CompensationReq,1,,,7,0.005928687751293182,http,b244c53fcd627a24c82563c4a800c51a4246ec9efbb0e6b6d22dab146d7ff3d5,127.0.0.1,9200,66054547.13283838,66054547.13876707,1782916291.0662484,1782916291.0686958,0.002447366714477539,,1,end_to_end_with_processing,KGC computes dropout compensation; includes computation time
1,CS,KGC,CS->KGC,ModelMsg,1,,,77938,1.7583096623420715,http,4567eb2e164d271c9a11b7ca7541e1710fcd18b9300944862c90452155e1b95d,127.0.0.1,9200,66054562.2937992,66054564.05210886,1782916306.2283332,1782916307.9831204,1.7547872066497803,,1,end_to_end_with_processing,"KGC verifies final model, builds FinalTx, and may submit blockchain transaction"
2,CS,KGC,CS->KGC,RoundInitReq,1,,,326,0.3263479992747307,http,7b089137fb09c2dba0fdad924f4ce61b6cffca6a8efc3453b4559fc83ee0d7b6,127.0.0.1,9200,66054566.02459053,66054566.35093853,1782916309.9585452,1782916310.282351,0.3238058090209961,,1,end_to_end_with_processing,
2,CS,C1,CS->C1,TrainUploadReq,1,1,,194,22.263736806809902,http,afe7177f139b27c56712e577a311decd15dc70094da53de14f3756329a6129d0,127.0.0.1,9401,66054566.35257031,66054588.61630712,1782916310.2886026,1782916332.5477285,22.25912594795227,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
2,CS,C2,CS->C2,TrainUploadReq,1,2,,194,22.30867651849985,http,6b9cda2869a7dffbb78c15763196a6fc6aef24c51b941fe86549bd8f70436d33,127.0.0.1,9402,66054566.35363075,66054588.66230727,1782916310.2889254,1782916332.5937939,22.304868459701538,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
2,CS,C3,CS->C3,TrainUploadReq,1,3,,194,21.996436536312103,http,eb0890f5613870455fcd4e24b4740a0b3a33904d87e83968fce0db8235b18129,127.0.0.1,9403,66054566.35477387,66054588.35121041,1782916310.2903652,1782916332.2825584,21.9921932220459,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
2,CS,C4,CS->C4,TrainUploadReq,1,4,,194,22.38846343755722,http,9b5263dc8b946cee531652e0c50ee939afeb3cca8efae8b36e95e1b2032dcc88,127.0.0.1,9404,66054566.35591446,66054588.744377896,1782916310.2908404,1782916332.6755164,22.384675979614258,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
2,CS,C5,CS->C5,TrainUploadReq,1,5,,194,22.423438258469105,http,7135e451f3a48c468c305578c762da83841017622c62a17df72e2f4b4eb8c396,127.0.0.1,9405,66054566.35740013,66054588.780838385,1782916310.2915113,1782916332.7118433,22.420331954956055,,1,end_to_end_with_processing,"TrainUploadReq includes client-side sync check, local training, encryption, commitment, and UpMsg sends"
2,CS,KGC,CS->KGC,VerifyUploadsReq,1,,,7,0.2421065792441368,http,ec536b417462bb658a4b0202b8f04e538bdec7b849e0c55d92fd1df6844b552a,127.0.0.1,9200,66054588.78253177,66054589.02463835,1782916332.7156968,1782916332.8707573,0.1550605297088623,,1,end_to_end_with_processing,KGC verifies upload signatures and builds rootUp
2,CS,KGC,CS->KGC,CompensationReq,1,,,7,0.005910910665988922,http,ec536b417462bb658a4b0202b8f04e538bdec7b849e0c55d92fd1df6844b552a,127.0.0.1,9200,66054589.02802315,66054589.033934064,1782916332.9614034,1782916332.9637275,0.0023241043090820312,,1,end_to_end_with_processing,KGC computes dropout compensation; includes computation time
